survey_date,block,Genotype,pop.mf,parent.pop,mf,rep,germ,height.cm,long.leaf.cm,Notes
2022-11-28,NA,LV3_2_2,LV3_2,LV3,2,2,1,1.7,1.7,NA
2022-11-28,NA,LV3_2_3,LV3_2,LV3,2,3,1,1.6,1.1,NA
2022-11-28,NA,LV3_2_4,LV3_2,LV3,2,4,1,1,1.9,NA
2022-11-28,NA,LV3_2_5,LV3_2,LV3,2,5,1,1.5,1.7,NA
2022-11-28,NA,LV3_2_6,LV3_2,LV3,2,6,1,2.8,1.6,NA
2022-11-28,NA,LV3_2_7,LV3_2,LV3,2,7,1,2.4,1.6,NA
2022-11-28,NA,LV3_3_2,LV3_3,LV3,3,2,1,1.4,0.9,NA
2022-11-28,NA,LV3_3_3,LV3_3,LV3,3,3,1,0.6,0.9,NA
2022-11-28,NA,LV3_4_1,LV3_4,LV3,4,1,1,1.5,1.3,NA
2022-11-28,NA,LV3_4_2,LV3_4,LV3,4,2,1,1.6,1.6,NA
2022-11-28,NA,LV3_4_6,LV3_4,LV3,4,6,1,1.6,1.7,NA
2022-11-28,NA,LV3_4_9,LV3_4,LV3,4,9,1,1.4,1.4,NA
2022-11-28,NA,LV3_4_12,LV3_4,LV3,4,12,1,2.7,1.7,NA
2022-11-28,NA,LV3_4_13,LV3_4,LV3,4,13,1,2.4,1.7,NA
2022-11-28,NA,LV3_5_1,LV3_5,LV3,5,1,1,1.1,1.1,NA
2022-11-28,NA,LV3_5_2,LV3_5,LV3,5,2,1,1.6,1.7,NA
2022-11-28,NA,LV3_5_3,LV3_5,LV3,5,3,1,1.7,1.4,NA
2022-11-28,NA,LV3_5_5,LV3_5,LV3,5,5,1,1.6,1.4,NA
2022-11-28,NA,LV3_5_6,LV3_5,LV3,5,6,1,2,1.5,NA
2022-11-28,NA,LV3_5_8,LV3_5,LV3,5,8,1,2.1,1.9,NA
2022-11-28,NA,LV3_5_9,LV3_5,LV3,5,9,1,1.8,2,NA
2022-11-28,NA,LV3_5_10,LV3_5,LV3,5,10,1,1.2,0.9,NA
2022-11-28,NA,LV3_5_11,LV3_5,LV3,5,11,1,1.7,0.8,NA
2022-11-28,NA,LV3_5_12,LV3_5,LV3,5,12,1,1.6,1.1,NA
2022-11-28,NA,LV3_5_13,LV3_5,LV3,5,13,1,2.4,1.8,NA
2022-11-28,NA,LV3_6_3,LV3_6,LV3,6,3,1,1.5,1.4,NA
2022-11-28,NA,LV3_6_4,LV3_6,LV3,6,4,1,2.4,1.2,NA
2022-11-28,NA,LV3_6_5,LV3_6,LV3,6,5,1,1.6,1.4,NA
2022-11-28,NA,LV3_6_7,LV3_6,LV3,6,7,1,0.7,0.9,NA
2022-11-28,NA,LV3_6_8,LV3_6,LV3,6,8,1,2.5,1.7,NA
2022-11-28,NA,LV3_6_9,LV3_6,LV3,6,9,1,1.2,1.3,NA
2022-11-28,NA,LV3_6_13,LV3_6,LV3,6,13,1,1.6,1.8,NA
2022-11-28,NA,LV3_7_1,LV3_7,LV3,7,1,1,2,1.6,NA
2022-11-28,NA,LV3_7_2,LV3_7,LV3,7,2,1,2.3,2.4,NA
2022-11-28,NA,LV3_7_3,LV3_7,LV3,7,3,1,2.1,1.1,NA
2022-11-28,NA,LV3_7_5,LV3_7,LV3,7,5,1,1.9,0.9,NA
2022-11-28,NA,LV3_7_6,LV3_7,LV3,7,6,1,1.5,1.7,NA
2022-11-28,NA,LV3_7_8,LV3_7,LV3,7,8,1,1.3,1.4,NA
2022-11-28,NA,LV3_7_9,LV3_7,LV3,7,9,1,1.7,1.5,NA
2022-11-28,NA,LV3_7_10,LV3_7,LV3,7,10,1,1.7,1.5,NA
2022-11-28,NA,LV3_7_11,LV3_7,LV3,7,11,1,1.7,1.5,NA
2022-11-28,NA,LV3_7_12,LV3_7,LV3,7,12,1,1.5,1.7,NA
2022-11-28,NA,LV3_7_13,LV3_7,LV3,7,13,1,2.4,2,NA
2022-11-28,NA,LV3_8_1,LV3_8,LV3,8,1,1,1,0.9,NA
2022-11-28,NA,LV3_8_2,LV3_8,LV3,8,2,1,1.5,1.4,NA
2022-11-28,NA,LV3_8_3,LV3_8,LV3,8,3,1,1.2,1.2,NA
2022-11-28,NA,LV3_8_4,LV3_8,LV3,8,4,1,1.5,1.7,NA
2022-11-28,NA,LV3_8_5,LV3_8,LV3,8,5,1,1.2,1.4,NA
2022-11-28,NA,LV3_8_6,LV3_8,LV3,8,6,1,1.5,1.1,NA
2022-11-28,NA,LV3_8_7,LV3_8,LV3,8,7,1,1.5,1,NA
2022-11-28,NA,LVTR1_1_10,LVTR1_1,LVTR1,1,10,1,1.4,1.7,NA
2022-11-28,NA,LVTR1_1_11,LVTR1_1,LVTR1,1,11,1,0.4,0.3,sick/dying/pale 11/28/22
2022-11-28,NA,LVTR1_2_5,LVTR1_2,LVTR1,2,5,1,2.3,1.9,NA
2022-11-28,NA,LVTR1_3_10,LVTR1_3,LVTR1,3,10,1,1.7,1.7,NA
2022-11-28,NA,LVTR1_3_12,LVTR1_3,LVTR1,3,12,1,2.4,2.5,NA
2022-11-28,NA,LVTR1_5_12,LVTR1_5,LVTR1,5,12,1,0.4,0.3,sick/dying/pale 11/28/22
2022-11-28,NA,LVTR1_5_13,LVTR1_5,LVTR1,5,13,1,1.6,1.6,NA
2022-11-28,NA,LVTR1_6_2,LVTR1_6,LVTR1,6,2,1,1.4,1.7,NA
2022-11-28,NA,LVTR1_6_5,LVTR1_6,LVTR1,6,5,1,1.2,1.8,NA
2022-11-28,NA,LVTR1_6_11,LVTR1_6,LVTR1,6,11,1,1.7,1.6,NA
2022-11-28,NA,LVTR1_6_12,LVTR1_6,LVTR1,6,12,1,1.1,1,NA
2022-11-28,NA,LVTR1_6_13,LVTR1_6,LVTR1,6,13,1,1.1,0.8,sick
2022-11-28,NA,LVTR1_7_2,LVTR1_7,LVTR1,7,2,1,1.3,1,NA
2022-11-28,NA,LVTR1_7_4,LVTR1_7,LVTR1,7,4,1,1.5,1.4,NA
2022-11-28,NA,LVTR1_7_6,LVTR1_7,LVTR1,7,6,1,0.8,0.9,NA
2022-11-28,NA,SC_1_8,SC_1,SC,1,8,1,2.2,2.1,NA
2022-11-28,NA,SC_1_9,SC_1,SC,1,9,1,2.1,1.5,NA
2022-11-28,NA,SC_2_1,SC_2,SC,2,1,1,2,2.1,NA
2022-11-28,NA,SC_2_2,SC_2,SC,2,2,1,2,1.7,NA
2022-11-28,NA,SC_2_11,SC_2,SC,2,11,1,1.8,2.1,NA
2022-11-28,NA,SC_2_13,SC_2,SC,2,13,1,0.4,0.7,NA
2022-11-28,NA,SC_4_1,SC_4,SC,4,1,1,2.4,2.6,NA
2022-11-28,NA,SC_4_2,SC_4,SC,4,2,1,2.2,2.9,NA
2022-11-28,NA,SC_4_3,SC_4,SC,4,3,1,2.5,2.6,NA
2022-11-28,NA,SC_4_4,SC_4,SC,4,4,1,1.8,2,NA
2022-11-28,NA,SC_4_5,SC_4,SC,4,5,1,1.6,2.5,NA
2022-11-28,NA,SC_4_6,SC_4,SC,4,6,1,1.8,3.1,NA
2022-11-28,NA,SC_4_7,SC_4,SC,4,7,1,1.9,2,NA
2022-11-28,NA,SC_4_8,SC_4,SC,4,8,1,1.2,2.9,NA
2022-11-28,NA,SC_4_10,SC_4,SC,4,10,1,2.4,3.2,NA
2022-11-28,NA,SC_4_13,SC_4,SC,4,13,1,2.2,2.9,NA
2022-11-28,NA,SC_5_1,SC_5,SC,5,1,1,3.6,3.2,NA
2022-11-28,NA,SC_5_3,SC_5,SC,5,3,1,1.2,1.4,NA
2022-11-28,NA,SC_5_4,SC_5,SC,5,4,1,3.1,3.2,NA
2022-11-28,NA,SC_5_5,SC_5,SC,5,5,1,3.1,3.1,NA
2022-11-28,NA,SC_5_7,SC_5,SC,5,7,1,2,3.3,NA
2022-11-28,NA,SC_5_8,SC_5,SC,5,8,1,2.9,3.1,NA
2022-11-28,NA,SC_5_9,SC_5,SC,5,9,1,2.5,3.1,NA
2022-11-28,NA,SC_5_10,SC_5,SC,5,10,1,2.2,3.1,NA
2022-11-28,NA,SC_5_11,SC_5,SC,5,11,1,2.9,3.2,NA
2022-11-28,NA,SC_5_13,SC_5,SC,5,13,1,2.1,2.4,NA
2022-11-28,NA,SC_6_1,SC_6,SC,6,1,1,1.1,1.4,NA
2022-11-28,NA,SC_6_2,SC_6,SC,6,2,1,2.3,1.4,NA
2022-11-28,NA,SC_6_3,SC_6,SC,6,3,1,2.1,2,NA
2022-11-28,NA,SC_6_4,SC_6,SC,6,4,1,1.9,2.8,NA
2022-11-28,NA,SC_6_5,SC_6,SC,6,5,1,2.9,1.5,NA
2022-11-28,NA,SC_6_6,SC_6,SC,6,6,1,2.9,2.9,NA
2022-11-28,NA,SC_6_8,SC_6,SC,6,8,1,3.1,2.6,NA
2022-11-28,NA,SC_6_10,SC_6,SC,6,10,1,2.5,2.4,NA
2022-11-28,NA,SC_6_11,SC_6,SC,6,11,1,0.6,1.8,NA
2022-11-28,NA,SC_6_12,SC_6,SC,6,12,1,2,3.2,NA
2022-11-28,NA,SQ1_1_1,SQ1_1,SQ1,1,1,1,1.7,1.8,NA
2022-11-28,NA,SQ1_1_2,SQ1_1,SQ1,1,2,1,1.4,1.9,NA
2022-11-28,NA,SQ1_1_3,SQ1_1,SQ1,1,3,1,1.7,2.3,NA
2022-11-28,NA,SQ1_1_4,SQ1_1,SQ1,1,4,1,2.3,2.2,NA
2022-11-28,NA,SQ1_1_5,SQ1_1,SQ1,1,5,1,1.2,1.3,NA
2022-11-28,NA,SQ1_1_6,SQ1_1,SQ1,1,6,1,0.5,0.9,NA
2022-11-28,NA,SQ1_1_7,SQ1_1,SQ1,1,7,1,1.4,1.9,NA
2022-11-28,NA,SQ1_1_9,SQ1_1,SQ1,1,9,1,1.7,1.7,NA
2022-11-28,NA,SQ1_1_11,SQ1_1,SQ1,1,11,1,1.5,2,NA
2022-11-28,NA,SQ1_1_12,SQ1_1,SQ1,1,12,1,1.4,1.6,NA
2022-11-28,NA,SQ1_1_13,SQ1_1,SQ1,1,13,1,1.4,2.3,NA
2022-11-28,NA,SQ1_2_3,SQ1_2,SQ1,2,3,1,1.2,2.3,NA
2022-11-28,NA,SQ1_2_4,SQ1_2,SQ1,2,4,1,1.1,1.9,NA
2022-11-28,NA,SQ1_2_5,SQ1_2,SQ1,2,5,1,1.7,1.6,NA
2022-11-28,NA,SQ1_2_8,SQ1_2,SQ1,2,8,1,1.1,1.2,NA
2022-11-28,NA,SQ1_2_9,SQ1_2,SQ1,2,9,1,0.9,1.5,NA
2022-11-28,NA,SQ1_3_4,SQ1_3,SQ1,3,4,1,1.7,1,NA
2022-11-28,NA,SQ1_4_2,SQ1_4,SQ1,4,2,1,1.4,1.6,NA
2022-11-28,NA,SQ1_4_4,SQ1_4,SQ1,4,4,1,1.7,2.5,NA
2022-11-28,NA,SQ1_4_13,SQ1_4,SQ1,4,13,1,1.7,1.7,NA
2022-11-28,NA,SQ1_5_9,SQ1_5,SQ1,5,9,1,0.7,0.6,NA
2022-11-28,NA,SQ1_5_13,SQ1_5,SQ1,5,13,1,1.5,2.1,NA
2022-11-28,NA,SQ1_6_2,SQ1_6,SQ1,6,2,1,0.9,NA,NA
2022-11-28,NA,SQ1_6_4,SQ1_6,SQ1,6,4,1,2.1,2,NA
2022-11-28,NA,SQ1_6_7,SQ1_6,SQ1,6,7,1,0.8,1.1,NA
2022-11-28,NA,SQ1_7_1,SQ1_7,SQ1,7,1,1,2.5,2.2,NA
2022-11-28,NA,SQ1_7_2,SQ1_7,SQ1,7,2,1,2.2,1.9,NA
2022-11-28,NA,SQ1_7_3,SQ1_7,SQ1,7,3,1,1.5,1.8,NA
2022-11-28,NA,SQ1_7_4,SQ1_7,SQ1,7,4,1,1.3,1.6,NA
2022-11-28,NA,SQ1_7_5,SQ1_7,SQ1,7,5,1,2.7,3.1,NA
2022-11-28,NA,SQ1_7_6,SQ1_7,SQ1,7,6,1,2,2.3,NA
2022-11-28,NA,SQ1_7_7,SQ1_7,SQ1,7,7,1,2.3,2.1,NA
2022-11-28,NA,SQ1_7_8,SQ1_7,SQ1,7,8,1,2.2,2.4,NA
2022-11-28,NA,SQ1_7_9,SQ1_7,SQ1,7,9,1,2.2,2,NA
2022-11-28,NA,SQ1_7_10,SQ1_7,SQ1,7,10,1,2.1,2,NA
2022-11-28,NA,SQ1_7_11,SQ1_7,SQ1,7,11,1,2.4,2,NA
2022-11-28,NA,SQ1_7_12,SQ1_7,SQ1,7,12,1,3,2.8,NA
2022-11-28,NA,SQ1_7_13,SQ1_7,SQ1,7,13,1,2.1,2,NA
2022-11-28,NA,SQ1_7_14,SQ1_7,SQ1,7,14,1,1.6,1.7,NA
2022-11-28,NA,SQ1_7_15,SQ1_7,SQ1,7,15,1,0.9,1.5,NA
2022-11-28,NA,SQ1_7_16,SQ1_7,SQ1,7,16,1,1.6,2,NA
2022-11-28,NA,SQ1_7_17,SQ1_7,SQ1,7,17,1,1.9,2.2,NA
2022-11-28,NA,SQ1_7_18,SQ1_7,SQ1,7,18,1,1.6,1.5,NA
2022-11-28,NA,SQ1_7_19,SQ1_7,SQ1,7,19,1,2,1.5,NA
2022-11-28,NA,SQ1_7_20,SQ1_7,SQ1,7,20,1,2.2,1.8,NA
2022-11-28,NA,SQ1_7_21,SQ1_7,SQ1,7,21,1,0.9,0.6,NA
2022-11-28,NA,SQ2_1_10,SQ2_1,SQ2,1,10,1,0.9,2.6,NA
2022-11-28,NA,SQ2_1_13,SQ2_1,SQ2,1,13,1,1.4,1.5,NA
2022-11-28,NA,SQ2_4_2,SQ2_4,SQ2,4,2,1,0.4,0.9,NA
2022-11-28,NA,SQ2_4_3,SQ2_4,SQ2,4,3,1,0.5,1.7,NA
2022-11-28,NA,SQ2_4_6,SQ2_4,SQ2,4,6,1,1.1,1.2,NA
2022-11-28,NA,SQ2_5_3,SQ2_5,SQ2,5,3,1,0.9,0.9,NA
2022-11-28,NA,SQ2_5_5,SQ2_5,SQ2,5,5,1,0.8,1.5,NA
2022-11-28,NA,SQ2_5_7,SQ2_5,SQ2,5,7,1,1,1.4,NA
2022-11-28,NA,SQ2_6_1,SQ2_6,SQ2,6,1,1,0.6,1.1,NA
2022-11-28,NA,SQ2_6_2,SQ2_6,SQ2,6,2,1,0.5,1.1,NA
2022-11-28,NA,SQ2_6_3,SQ2_6,SQ2,6,3,1,0.8,2,NA
2022-11-28,NA,SQ2_6_4,SQ2_6,SQ2,6,4,1,1.4,1.6,NA
2022-11-28,NA,SQ2_6_6,SQ2_6,SQ2,6,6,1,1.6,1.8,NA
2022-11-28,NA,SQ2_6_7,SQ2_6,SQ2,6,7,1,0.6,1,NA
2022-11-28,NA,SQ2_6_8,SQ2_6,SQ2,6,8,1,0.4,1,NA
2022-11-28,NA,SQ2_6_10,SQ2_6,SQ2,6,10,1,1,1.7,NA
2022-11-28,NA,SQ2_6_11,SQ2_6,SQ2,6,11,1,0.6,1.1,NA
2022-11-28,NA,SQ2_6_12,SQ2_6,SQ2,6,12,1,1.8,2.2,NA
2022-11-28,NA,SQ2_7_6,SQ2_7,SQ2,7,6,1,0.3,NA,dead 11/28/22
2022-11-28,NA,SQ2_7_7,SQ2_7,SQ2,7,7,1,2.1,2.6,NA
2022-11-28,NA,SQ2_8_1,SQ2_8,SQ2,8,1,1,0.7,0.9,NA
2022-11-28,NA,SQ2_8_2,SQ2_8,SQ2,8,2,1,0.5,0.7,NA
2022-11-28,NA,SQ2_8_3,SQ2_8,SQ2,8,3,1,1.7,2.5,NA
2022-11-28,NA,SQ3_3_2,SQ3_3,SQ3,3,2,1,0.7,1.5,NA
2022-11-28,NA,SQ3_3_3,SQ3_3,SQ3,3,3,1,1.6,2.1,NA
2022-11-28,NA,SQ3_3_4,SQ3_3,SQ3,3,4,1,0.5,1,NA
2022-11-28,NA,SQ3_4_3,SQ3_4,SQ3,4,3,1,1,1.2,NA
2022-11-28,NA,SQ3_4_4,SQ3_4,SQ3,4,4,1,0.7,1.9,NA
2022-11-28,NA,SQ3_4_10,SQ3_4,SQ3,4,10,1,0.7,1.3,NA
2022-11-28,NA,SQ3_4_11,SQ3_4,SQ3,4,11,1,1.4,2.4,NA
2022-11-28,NA,SQ3_6_10,SQ3_6,SQ3,6,10,1,1,2.3,NA
2022-11-28,NA,SQ3_6_12,SQ3_6,SQ3,6,12,1,1.4,1.5,NA
2022-11-28,NA,SQ3_7_7,SQ3_7,SQ3,7,7,1,1.1,2.6,NA
2022-11-28,NA,TM2_1_2,TM2_1,TM2,1,2,1,3.6,1.7,NA
2022-11-28,NA,TM2_1_3,TM2_1,TM2,1,3,1,5,2.7,NA
2022-11-28,NA,TM2_1_4,TM2_1,TM2,1,4,1,7.4,2.8,NA
2022-11-28,NA,TM2_1_5,TM2_1,TM2,1,5,1,5.7,2.4,NA
2022-11-28,NA,TM2_1_6,TM2_1,TM2,1,6,1,5.3,2.4,NA
2022-11-28,NA,TM2_1_7,TM2_1,TM2,1,7,1,5.6,0.7,strange meristem growth
2022-11-28,NA,TM2_1_10,TM2_1,TM2,1,10,1,4,2.2,NA
2022-11-28,NA,TM2_1_11,TM2_1,TM2,1,11,1,6.3,2.2,NA
2022-11-28,NA,TM2_1_12,TM2_1,TM2,1,12,1,7.8,2.9,NA
2022-11-28,NA,TM2_1_13,TM2_1,TM2,1,13,1,5.1,2.2,NA
2022-11-28,NA,TM2_2_1,TM2_2,TM2,2,1,1,2.8,1.7,NA
2022-11-28,NA,TM2_2_2,TM2_2,TM2,2,2,1,4.2,2.3,NA
2022-11-28,NA,TM2_2_4,TM2_2,TM2,2,4,1,2.7,2,NA
2022-11-28,NA,TM2_2_5,TM2_2,TM2,2,5,1,2.6,1.4,NA
2022-11-28,NA,TM2_2_6,TM2_2,TM2,2,6,1,3.2,2,NA
2022-11-28,NA,TM2_2_13,TM2_2,TM2,2,13,1,3.2,1.9,NA
2022-11-28,NA,TM2_3_1,TM2_3,TM2,3,1,1,3.2,2.2,NA
2022-11-28,NA,TM2_3_2,TM2_3,TM2,3,2,1,2.1,1.9,NA
2022-11-28,NA,TM2_3_4,TM2_3,TM2,3,4,1,2.8,1.5,NA
2022-11-28,NA,TM2_3_10,TM2_3,TM2,3,10,1,2.2,2.5,NA
2022-11-28,NA,TM2_3_12,TM2_3,TM2,3,12,1,4.2,2.6,NA
2022-11-28,NA,TM2_3_13,TM2_3,TM2,3,13,1,2.8,1.7,NA
2022-11-28,NA,TM2_4_9,TM2_4,TM2,4,9,1,4.6,2.5,NA
2022-11-28,NA,TM2_4_10,TM2_4,TM2,4,10,1,3.4,1.3,NA
2022-11-28,NA,TM2_4_11,TM2_4,TM2,4,11,1,3.7,2.6,NA
2022-11-28,NA,TM2_4_12,TM2_4,TM2,4,12,1,5.4,3,NA
2022-11-28,NA,TM2_5_1,TM2_5,TM2,5,1,1,2.5,1.8,NA
2022-11-28,NA,TM2_5_3,TM2_5,TM2,5,3,1,4.1,1.5,NA
2022-11-28,NA,TM2_5_5,TM2_5,TM2,5,5,1,3.3,1.9,NA
2022-11-28,NA,TM2_5_7,TM2_5,TM2,5,7,1,5.9,3,NA
2022-11-28,NA,TM2_5_8,TM2_5,TM2,5,8,1,3.1,1.3,NA
2022-11-28,NA,TM2_5_9,TM2_5,TM2,5,9,1,3,2.1,NA
2022-11-28,NA,TM2_5_13,TM2_5,TM2,5,13,1,4.3,1.9,NA
2022-11-28,NA,TM2_6_1,TM2_6,TM2,6,1,1,5.4,2.3,NA
2022-11-28,NA,TM2_6_5,TM2_6,TM2,6,5,1,5.3,3.1,NA
2022-11-28,NA,TM2_6_7,TM2_6,TM2,6,7,1,1.5,1.1,NA
2022-11-28,NA,TM2_7_11,TM2_7,TM2,7,11,1,4,1.9,NA
2022-11-28,NA,WL1_1_1,WL1_1,WL1,1,1,1,1.5,0.8,NA
2022-11-28,NA,WL1_1_2,WL1_1,WL1,1,2,1,1.9,1.2,NA
2022-11-28,NA,WL1_1_3,WL1_1,WL1,1,3,1,3.2,1.6,NA
2022-11-28,NA,WL1_1_4,WL1_1,WL1,1,4,1,1.7,1.9,NA
2022-11-28,NA,WL1_1_5,WL1_1,WL1,1,5,1,3.4,2.6,NA
2022-11-28,NA,WL1_1_6,WL1_1,WL1,1,6,1,2.3,1.6,NA
2022-11-28,NA,WL1_1_7,WL1_1,WL1,1,7,1,2,2.1,NA
2022-11-28,NA,WL1_1_8,WL1_1,WL1,1,8,1,2.1,2.1,NA
2022-11-28,NA,WL1_1_9,WL1_1,WL1,1,9,1,2.4,2.4,NA
2022-11-28,NA,WL1_1_10,WL1_1,WL1,1,10,1,2.6,1.7,NA
2022-11-28,NA,WL1_1_11,WL1_1,WL1,1,11,1,2.3,1.5,NA
2022-11-28,NA,WL1_1_12,WL1_1,WL1,1,12,1,2.4,2.4,NA
2022-11-28,NA,WL1_1_13,WL1_1,WL1,1,13,1,2,1.2,NA
2022-11-28,NA,WL1_1_14,WL1_1,WL1,1,14,1,1.4,1.5,NA
2022-11-28,NA,WL1_1_15,WL1_1,WL1,1,15,1,2.4,2,NA
2022-11-28,NA,WL1_1_16,WL1_1,WL1,1,16,1,2.3,2.5,NA
2022-11-28,NA,WL1_1_17,WL1_1,WL1,1,17,1,1.7,1.4,NA
2022-11-28,NA,WL1_1_18,WL1_1,WL1,1,18,1,1.9,1.9,NA
2022-11-28,NA,WL1_1_19,WL1_1,WL1,1,19,1,1.5,1.4,NA
2022-11-28,NA,WL1_1_20,WL1_1,WL1,1,20,1,2,1.8,NA
2022-11-28,NA,WL1_1_21,WL1_1,WL1,1,21,1,2,2.2,NA
2022-11-28,NA,WL1_1_22,WL1_1,WL1,1,22,1,1.8,1.6,NA
2022-11-28,NA,WL1_1_23,WL1_1,WL1,1,23,1,1.4,0.8,NA
2022-11-28,NA,WL1_1_24,WL1_1,WL1,1,24,1,1.7,2.1,NA
2022-11-28,NA,WL1_1_25,WL1_1,WL1,1,25,1,1.9,1.8,NA
2022-11-28,NA,WL1_1_26,WL1_1,WL1,1,26,1,1.9,2,NA
2022-11-28,NA,WL1_1_27,WL1_1,WL1,1,27,1,1.4,1.7,NA
2022-11-28,NA,WL1_1_28,WL1_1,WL1,1,28,1,1.5,1.2,NA
2022-11-28,NA,WL1_2_1,WL1_2,WL1,2,1,1,2,1.3,NA
2022-11-28,NA,WL1_2_2,WL1_2,WL1,2,2,1,2,1.4,NA
2022-11-28,NA,WL1_2_3,WL1_2,WL1,2,3,1,1.6,1.7,NA
2022-11-28,NA,WL1_2_4,WL1_2,WL1,2,4,1,1.9,1.8,NA
2022-11-28,NA,WL1_2_5,WL1_2,WL1,2,5,1,2.5,2.4,NA
2022-11-28,NA,WL1_2_6,WL1_2,WL1,2,6,1,2.4,2,NA
2022-11-28,NA,WL1_2_7,WL1_2,WL1,2,7,1,2.3,2.2,NA
2022-11-28,NA,WL1_2_8,WL1_2,WL1,2,8,1,2,1.9,NA
2022-11-28,NA,WL1_2_9,WL1_2,WL1,2,9,1,2.7,2.1,NA
2022-11-28,NA,WL1_2_10,WL1_2,WL1,2,10,1,2.5,2.7,NA
2022-11-28,NA,WL1_2_11,WL1_2,WL1,2,11,1,1.5,2.5,NA
2022-11-28,NA,WL1_2_12,WL1_2,WL1,2,12,1,2.8,2.4,NA
2022-11-28,NA,WL1_2_13,WL1_2,WL1,2,13,1,2.4,2,NA
2022-11-28,NA,WL1_2_14,WL1_2,WL1,2,14,1,1.9,1.5,NA
2022-11-28,NA,WL1_2_15,WL1_2,WL1,2,15,1,2,2.3,NA
2022-11-28,NA,WL1_2_16,WL1_2,WL1,2,16,1,2.2,2,NA
2022-11-28,NA,WL1_2_17,WL1_2,WL1,2,17,1,1.7,1.8,NA
2022-11-28,NA,WL1_3_1,WL1_3,WL1,3,1,1,1.4,2.7,NA
2022-11-28,NA,WL1_3_2,WL1_3,WL1,3,2,1,2.8,2.4,NA
2022-11-28,NA,WL1_3_3,WL1_3,WL1,3,3,1,1,1.5,NA
2022-11-28,NA,WL1_3_5,WL1_3,WL1,3,5,1,2.4,2.1,NA
2022-11-28,NA,WL1_3_6,WL1_3,WL1,3,6,1,2,3,NA
2022-11-28,NA,WL1_3_9,WL1_3,WL1,3,9,1,2.6,3.3,NA
2022-11-28,NA,WL1_3_12,WL1_3,WL1,3,12,1,1.5,1.8,NA
2022-11-28,NA,WL1_4_1,WL1_4,WL1,4,1,1,1.5,1.4,NA
2022-11-28,NA,WL1_4_2,WL1_4,WL1,4,2,1,2.7,2.2,NA
2022-11-28,NA,WL1_4_3,WL1_4,WL1,4,3,1,2.2,2.4,NA
2022-11-28,NA,WL1_4_4,WL1_4,WL1,4,4,1,2.5,2.1,NA
2022-11-28,NA,WL1_4_5,WL1_4,WL1,4,5,1,2.9,2.6,NA
2022-11-28,NA,WL1_4_6,WL1_4,WL1,4,6,1,2.7,2.3,NA
2022-11-28,NA,WL1_4_7,WL1_4,WL1,4,7,1,1.5,2.4,NA
2022-11-28,NA,WL1_4_8,WL1_4,WL1,4,8,1,1.7,2.3,NA
2022-11-28,NA,WL1_4_9,WL1_4,WL1,4,9,1,2.3,2.4,NA
2022-11-28,NA,WL1_4_10,WL1_4,WL1,4,10,1,2.7,2.5,NA
2022-11-28,NA,WL1_4_11,WL1_4,WL1,4,11,1,2.3,2.5,NA
2022-11-28,NA,WL1_4_12,WL1_4,WL1,4,12,1,3.1,3,NA
2022-11-28,NA,WL1_4_13,WL1_4,WL1,4,13,1,1.4,2.3,NA
2022-11-28,NA,WL1_4_14,WL1_4,WL1,4,14,1,1.7,1.4,NA
2022-11-28,NA,WL1_5_3,WL1_5,WL1,5,3,1,3,1.9,NA
2022-11-28,NA,WL1_5_8,WL1_5,WL1,5,8,1,2.5,2.7,NA
2022-11-28,NA,WL1_5_11,WL1_5,WL1,5,11,1,1.5,2.5,NA
2022-11-28,NA,WL1_6_1,WL1_6,WL1,6,1,1,2.1,1.7,NA
2022-11-28,NA,WL1_6_2,WL1_6,WL1,6,2,1,2.1,1.5,NA
2022-11-28,NA,WL1_6_3,WL1_6,WL1,6,3,1,2.5,2,NA
2022-11-28,NA,WL1_6_4,WL1_6,WL1,6,4,1,4,2.5,NA
2022-11-28,NA,WL1_6_5,WL1_6,WL1,6,5,1,1.9,1.5,NA
2022-11-28,NA,WL1_6_6,WL1_6,WL1,6,6,1,2,2,NA
2022-11-28,NA,WL1_6_7,WL1_6,WL1,6,7,1,2.5,3,NA
2022-11-28,NA,WL1_6_8,WL1_6,WL1,6,8,1,2.3,1.9,NA
2022-11-28,NA,WL1_6_9,WL1_6,WL1,6,9,1,2.4,2.6,NA
2022-11-28,NA,WL1_6_10,WL1_6,WL1,6,10,1,2.5,2.5,NA
2022-11-28,NA,WL1_6_11,WL1_6,WL1,6,11,1,2.8,2.1,NA
2022-11-28,NA,WL1_6_12,WL1_6,WL1,6,12,1,2.2,2.1,NA
2022-11-28,NA,WL1_6_13,WL1_6,WL1,6,13,1,2.3,2.4,NA
2022-11-28,NA,WL1_6_14,WL1_6,WL1,6,14,1,2,2,NA
2022-11-28,NA,WL1_6_15,WL1_6,WL1,6,15,1,1.5,1.9,NA
2022-11-28,NA,WL1_6_16,WL1_6,WL1,6,16,1,2.2,1.9,NA
2022-11-28,NA,WL1_6_17,WL1_6,WL1,6,17,1,1.5,1.9,NA
2022-11-28,NA,WL1_6_18,WL1_6,WL1,6,18,1,2,1.9,NA
2022-11-28,NA,WL1_6_19,WL1_6,WL1,6,19,1,1.9,2.1,NA
2022-11-28,NA,WL1_6_20,WL1_6,WL1,6,20,1,2.3,1.5,NA
2022-11-28,NA,WL1_6_21,WL1_6,WL1,6,21,1,1.7,1.8,NA
