BedLoc,block,Genotype,pop.mf,parent.pop,mf,rep,height.cm,long.leaf.cm,Site,Garden_Lat,Garden_Long,Garden_Elev,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist
F1_6_A,F1,CP2_4_4,CP2_4,CP2,4,4,1.5,2.8,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
F2_39_C,F2,CP2_4_6,CP2_4,CP2,4,6,1.8,0.7,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
A_16_A,A,CP2_4_1,CP2_4,CP2,4,1,3.4,2,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
A_35_C,B,CP2_4_2,CP2_4,CP2,4,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
B_10_A,D,CP2_4_4,CP2_4,CP2,4,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
B_23_C,C,CP2_4_3,CP2_4,CP2,4,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
C_48_A,E,CP2_4_5,CP2_4,CP2,4,5,2.4,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
D_57_B,F,CP2_4_6,CP2_4,CP2,4,6,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
D_5_D,G,CP2_4_7,CP2_4,CP2,4,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
E_18_C,H,CP2_4_8,CP2_4,CP2,4,8,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
F_14_B,I,CP2_4_9,CP2_4,CP2,4,9,0.9,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
G_10_B,J,CP2_4_10,CP2_4,CP2,4,10,3.2,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
H_24_A,K,CP2_4_11,CP2_4,CP2,4,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
H_24_B,K,CP2_4_14,CP2_4,CP2,4,14,4.5,3,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
I_10_A,L,CP2_4_12,CP2_4,CP2,4,12,3,2.2,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
J_9_C,M,CP2_4_13,CP2_4,CP2,4,13,2.4,2.1,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
D1_13_A,D1,CP2_5_8,CP2_5,CP2,5,8,1,2,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
D2_30_C,D2,CP2_5_2,CP2_5,CP2,5,2,3.5,2,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
F1_3_B,F1,CP2_5_13,CP2_5,CP2,5,13,2.4,2.6,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
J2_26_D,J2,CP2_5_1,CP2_5,CP2,5,1,NA,NA,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
L2_25_A,L2,CP2_5_10,CP2_5,CP2,5,10,1,2.6,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
A_5_A,A,CP2_5_1,CP2_5,CP2,5,1,2.3,2.6,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
A_34_B,B,CP2_5_2,CP2_5,CP2,5,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
B_34_A,C,CP2_5_3,CP2_5,CP2,5,3,3.1,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
C_46_B,E,CP2_5_5,CP2_5,CP2,5,5,6.1,2.8,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
C_3_D,D,CP2_5_4,CP2_5,CP2,5,4,1.3,3.6,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
C_20_C,E,CP2_5_14,CP2_5,CP2,5,14,5.1,3.5,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
D_6_A,G,CP2_5_7,CP2_5,CP2,5,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
D_54_D,F,CP2_5_6,CP2_5,CP2,5,6,1.3,0.8,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
E_11_C,H,CP2_5_8,CP2_5,CP2,5,8,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
F_44_A,I,CP2_5_9,CP2_5,CP2,5,9,1.7,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
G_16_A,J,CP2_5_10,CP2_5,CP2,5,10,0.8,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
G_30_D,K,CP2_5_11,CP2_5,CP2,5,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
H_8_A,L,CP2_5_12,CP2_5,CP2,5,12,4.1,3.7,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
I_21_C,M,CP2_5_13,CP2_5,CP2,5,13,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
F2_38_A,F2,CP2_6_4,CP2_6,CP2,6,4,3.1,3.2,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
H2_31_C,H2,CP2_6_10,CP2_6,CP2,6,10,2.2,3.1,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
A_21_A,A,CP2_6_5,CP2_6,CP2,6,5,3.9,2.8,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
B_31_C,C,CP2_6_11,CP2_6,CP2,6,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
E_20_C,H,CP2_6_1,CP2_6,CP2,6,1,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
F_7_A,J,CP2_6_7,CP2_6,CP2,6,7,2.8,1.9,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
F_12_C,I,CP2_6_12,CP2_6,CP2,6,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
H_3_A,L,CP2_6_13,CP2_6,CP2,6,13,4.1,1.9,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
J1_11_D,J1,CP2_7_12,CP2_7,CP2,7,12,0.7,2.3,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
J2_30_A,J2,CP2_7_7,CP2_7,CP2,7,7,1,2.6,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
L2_28_A,L2,CP2_7_6,CP2_7,CP2,7,6,1.1,1.8,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
A_51_B,B,CP2_7_9,CP2_7,CP2,7,9,2.1,0.1,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
A_29_C,A,CP2_7_8,CP2_7,CP2,7,8,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
B_29_A,C,CP2_7_10,CP2_7,CP2,7,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
C_41_A,E,CP2_7_12,CP2_7,CP2,7,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
C_9_D,D,CP2_7_11,CP2_7,CP2,7,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
C_55_D,F,CP2_7_13,CP2_7,CP2,7,13,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
D_34_B,G,CP2_7_1,CP2_7,CP2,7,1,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
E_42_A,H,CP2_7_2,CP2_7,CP2,7,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
E_50_C,I,CP2_7_3,CP2_7,CP2,7,3,2.2,1.2,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
F_7_D,J,CP2_7_4,CP2_7,CP2,7,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
G_39_D,K,CP2_7_5,CP2_7,CP2,7,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
H_6_D,L,CP2_7_6,CP2_7,CP2,7,6,NA,NA,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
J_3_A,M,CP2_7_14,CP2_7,CP2,7,14,2.3,3.3,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
J_13_A,M,CP2_7_7,CP2_7,CP2,7,7,4.6,3.5,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
K_2_A,M,CP2_7_16,CP2_7,CP2,7,16,3.6,3.9,WL2,38.82599,-120.2509,2020,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987
D1_7_B,D1,CP2_8_4,CP2_8,CP2,8,4,0.5,1.2,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
H1_15_A,H1,CP2_8_1,CP2_8,CP2,8,1,1,1.6,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
J1_8_D,J1,CP2_8_3,CP2_8,CP2,8,3,0.2,1.6,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
L1_12_D,L1,CP2_8_2,CP2_8,CP2,8,2,1.9,1.4,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
D2_22_A,D2,CP2_9_2,CP2_9,CP2,9,2,NA,NA,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
F2_41_D,F2,CP2_9_3,CP2_9,CP2,9,3,2.6,2.5,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
H2_37_C,H2,CP2_9_1,CP2_9,CP2,9,1,2.5,1.7,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
L2_29_A,L2,CP2_9_4,CP2_9,CP2,9,4,1.8,2,UCD,38.5325,-121.783,16,High,2244.132886,38.66169,-120.13065,0.33632679367690843,0.33111720010767143,0.6006224071334514,0.6028634329364414,144473.26494042546,2228.132886
A_10_D,A,CP3_1_8,CP3_1,CP3,1,8,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
A_46_C,B,CP3_1_9,CP3_1,CP3,1,9,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
B_45_D,C,CP3_1_10,CP3_1,CP3,1,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
C_12_A,D,CP3_1_11,CP3_1,CP3,1,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
C_25_A,E,CP3_1_15,CP3_1,CP3,1,15,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
C_31_A,E,CP3_1_12,CP3_1,CP3,1,12,0.6,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
D_34_C,G,CP3_1_1,CP3_1,CP3,1,1,0.8,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
D_52_C,F,CP3_1_13,CP3_1,CP3,1,13,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
E_10_B,H,CP3_1_2,CP3_1,CP3,1,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
F_13_C,I,CP3_1_14,CP3_1,CP3,1,14,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
F_42_D,I,CP3_1_3,CP3_1,CP3,1,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
G_17_C,J,CP3_1_4,CP3_1,CP3,1,4,4.3,2.1,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
H_26_A,K,CP3_1_5,CP3_1,CP3,1,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
H_33_A,K,CP3_1_6,CP3_1,CP3,1,6,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
J_9_B,M,CP3_1_7,CP3_1,CP3,1,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
D2_33_C,D2,CP3_12_1,CP3_12,CP3,12,1,3.2,1.6,UCD,38.5325,-121.783,16,High,2266.382201,38.70649,-120.08797,0.3828510837890106,0.3612651103317207,0.6359000063134276,0.6396478186233099,148689.55655220913,2250.382201
F1_10_D,F1,CP3_2_3,CP3_2,CP3,2,3,0.3,1.5,UCD,38.5325,-121.783,16,High,2266.382201,38.70649,-120.08797,0.3828510837890106,0.3612651103317207,0.6359000063134276,0.6396478186233099,148689.55655220913,2250.382201
J1_15_D,J1,CP3_2_7,CP3_2,CP3,2,7,1.4,2,UCD,38.5325,-121.783,16,High,2266.382201,38.70649,-120.08797,0.3828510837890106,0.3612651103317207,0.6359000063134276,0.6396478186233099,148689.55655220913,2250.382201
A_26_B,A,CP3_2_9,CP3_2,CP3,2,9,0.6,1.2,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
A_33_D,B,CP3_2_4,CP3_2,CP3,2,4,1.4,1.8,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
B_41_B,C,CP3_2_12,CP3_2,CP3,2,12,1.3,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
B_14_D,D,CP3_2_10,CP3_2,CP3,2,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
C_26_B,E,CP3_2_6,CP3_2,CP3,2,6,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
D_9_A,G,CP3_2_1,CP3_2,CP3,2,1,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
D_50_B,F,CP3_2_7,CP3_2,CP3,2,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
E_14_D,H,CP3_2_2,CP3_2,CP3,2,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
F_9_B,J,CP3_2_3,CP3_2,CP3,2,3,2.2,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
G_32_A,K,CP3_2_8,CP3_2,CP3,2,8,1.4,4.2,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
H_10_B,L,CP3_2_11,CP3_2,CP3,2,11,2.7,3.5,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
I_20_C,M,CP3_2_5,CP3_2,CP3,2,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
A_38_B,B,CP3_3_10,CP3_3,CP3,3,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
A_19_C,A,CP3_3_9,CP3_3,CP3,3,9,1.1,1.8,WL2,38.82599,-120.2509,2020,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999
