Bed,Date_Time,SoilTemp
G,2024-09-02T10:02:00Z,13.5
G,2024-09-02T11:02:00Z,22.5
G,2024-09-02T12:02:00Z,24.5
G,2024-09-02T13:02:00Z,20.5
G,2024-09-02T14:02:00Z,29.5
G,2024-09-02T15:02:00Z,33.5
G,2024-09-02T16:02:00Z,29
G,2024-09-02T17:02:00Z,24
G,2024-09-02T18:02:00Z,21.5
G,2024-09-02T19:02:00Z,19.5
G,2024-09-02T20:02:00Z,17.5
G,2024-09-02T21:02:00Z,15.5
G,2024-09-02T22:02:00Z,14
G,2024-09-02T23:02:00Z,12.5
G,2024-09-03T00:02:00Z,11.5
G,2024-09-03T01:02:00Z,10.5
G,2024-09-03T02:02:00Z,10
G,2024-09-03T03:02:00Z,9.5
G,2024-09-03T04:02:00Z,9
G,2024-09-03T05:02:00Z,8
G,2024-09-03T06:02:00Z,8
G,2024-09-03T07:02:00Z,7.5
G,2024-09-03T08:02:00Z,7.5
G,2024-09-03T09:02:00Z,9
G,2024-09-03T10:02:00Z,11.5
G,2024-09-03T11:02:00Z,22
G,2024-09-03T12:02:00Z,24.5
G,2024-09-03T13:02:00Z,20
G,2024-09-03T14:02:00Z,30.5
G,2024-09-03T15:02:00Z,34.5
G,2024-09-03T16:02:00Z,29.5
G,2024-09-03T17:02:00Z,25
G,2024-09-03T18:02:00Z,22.5
G,2024-09-03T19:02:00Z,20
G,2024-09-03T20:02:00Z,18
G,2024-09-03T21:02:00Z,16
G,2024-09-03T22:02:00Z,14.5
G,2024-09-03T23:02:00Z,13.5
G,2024-09-04T00:02:00Z,12.5
G,2024-09-04T01:02:00Z,12
G,2024-09-04T02:02:00Z,11
G,2024-09-04T03:02:00Z,10.5
G,2024-09-04T04:02:00Z,10
G,2024-09-04T05:02:00Z,10
G,2024-09-04T06:02:00Z,9.5
G,2024-09-04T07:02:00Z,9.5
G,2024-09-04T08:02:00Z,9.5
G,2024-09-04T09:02:00Z,11
G,2024-09-04T10:02:00Z,13
G,2024-09-04T11:02:00Z,24
G,2024-09-04T12:02:00Z,28
G,2024-09-04T13:02:00Z,22.5
G,2024-09-04T14:02:00Z,32.5
G,2024-09-04T15:02:00Z,36.5
G,2024-09-04T16:02:00Z,32
G,2024-09-04T17:02:00Z,28
G,2024-09-04T18:02:00Z,24.5
G,2024-09-04T19:02:00Z,22
G,2024-09-04T20:02:00Z,19.5
G,2024-09-04T21:02:00Z,17.5
G,2024-09-04T22:02:00Z,16
G,2024-09-04T23:02:00Z,14.5
G,2024-09-05T00:02:00Z,13.5
G,2024-09-05T01:02:00Z,12.5
G,2024-09-05T02:02:00Z,12
G,2024-09-05T03:02:00Z,11.5
G,2024-09-05T04:02:00Z,11
G,2024-09-05T05:02:00Z,10.5
G,2024-09-05T06:02:00Z,10.5
G,2024-09-05T07:02:00Z,10
G,2024-09-05T08:02:00Z,10.5
G,2024-09-05T09:02:00Z,11.5
G,2024-09-05T10:02:00Z,14
G,2024-09-05T11:02:00Z,26
G,2024-09-05T12:02:00Z,29.5
G,2024-09-05T13:02:00Z,24
G,2024-09-05T14:02:00Z,34
G,2024-09-05T15:02:00Z,39
G,2024-09-05T16:02:00Z,33
G,2024-09-05T17:02:00Z,29.5
G,2024-09-05T18:02:00Z,25.5
G,2024-09-05T19:02:00Z,22.5
G,2024-09-05T20:02:00Z,20
G,2024-09-05T21:02:00Z,18
G,2024-09-05T22:02:00Z,16.5
G,2024-09-05T23:02:00Z,15
G,2024-09-06T00:02:00Z,14
G,2024-09-06T01:02:00Z,13.5
G,2024-09-06T02:02:00Z,12.5
G,2024-09-06T03:02:00Z,12
G,2024-09-06T04:02:00Z,11.5
G,2024-09-06T05:02:00Z,11
G,2024-09-06T06:02:00Z,10.5
G,2024-09-06T07:02:00Z,10
G,2024-09-06T08:02:00Z,10.5
G,2024-09-06T09:02:00Z,11.5
G,2024-09-06T10:02:00Z,15
G,2024-09-06T11:02:00Z,25
G,2024-09-06T12:02:00Z,25.5
G,2024-09-06T13:02:00Z,24.5
G,2024-09-06T14:02:00Z,26.5
G,2024-09-06T15:02:00Z,35
G,2024-09-06T16:02:00Z,31
G,2024-09-06T17:02:00Z,27.5
G,2024-09-06T18:02:00Z,24
G,2024-09-06T19:02:00Z,21.5
G,2024-09-06T20:02:00Z,19
G,2024-09-06T21:02:00Z,17
G,2024-09-06T22:02:00Z,15.5
G,2024-09-06T23:02:00Z,14
G,2024-09-07T00:02:00Z,13
G,2024-09-07T01:02:00Z,12.5
G,2024-09-07T02:02:00Z,11.5
G,2024-09-07T03:02:00Z,11
G,2024-09-07T04:02:00Z,10.5
G,2024-09-07T05:02:00Z,10
G,2024-09-07T06:02:00Z,9
G,2024-09-07T07:02:00Z,9
G,2024-09-07T08:02:00Z,9
G,2024-09-07T09:02:00Z,10.5
G,2024-09-07T10:02:00Z,14
G,2024-09-07T11:02:00Z,25.5
G,2024-09-07T12:02:00Z,26.5
G,2024-09-07T13:02:00Z,22
G,2024-09-07T14:02:00Z,31.5
G,2024-09-07T15:02:00Z,37.5
G,2024-09-07T16:02:00Z,32
G,2024-09-07T17:02:00Z,27.5
G,2024-09-07T18:02:00Z,23.5
G,2024-09-07T19:02:00Z,21
G,2024-09-07T20:02:00Z,18
G,2024-09-07T21:02:00Z,16
G,2024-09-07T22:02:00Z,14
G,2024-09-07T23:02:00Z,13
G,2024-09-08T00:02:00Z,11.5
G,2024-09-08T01:02:00Z,10.5
G,2024-09-08T02:02:00Z,10
G,2024-09-08T03:02:00Z,9.5
G,2024-09-08T04:02:00Z,9
G,2024-09-08T05:02:00Z,8.5
G,2024-09-08T06:02:00Z,8
G,2024-09-08T07:02:00Z,7.5
G,2024-09-08T08:02:00Z,8
G,2024-09-08T09:02:00Z,9.5
G,2024-09-08T10:02:00Z,13.5
G,2024-09-08T11:02:00Z,24
G,2024-09-08T12:02:00Z,24
G,2024-09-08T13:02:00Z,20
G,2024-09-08T14:02:00Z,30
G,2024-09-08T15:02:00Z,36.5
G,2024-09-08T16:02:00Z,31.5
G,2024-09-08T17:02:00Z,27
G,2024-09-08T18:02:00Z,23
G,2024-09-08T19:02:00Z,20
G,2024-09-08T20:02:00Z,17.5
G,2024-09-08T21:02:00Z,15
G,2024-09-08T22:02:00Z,13.5
G,2024-09-08T23:02:00Z,12
G,2024-09-09T00:02:00Z,11
G,2024-09-09T01:02:00Z,10
G,2024-09-09T02:02:00Z,9.5
G,2024-09-09T03:02:00Z,8.5
G,2024-09-09T04:02:00Z,8
G,2024-09-09T05:02:00Z,7.5
G,2024-09-09T06:02:00Z,7
G,2024-09-09T07:02:00Z,7
G,2024-09-09T08:02:00Z,7
G,2024-09-09T09:02:00Z,8.5
G,2024-09-09T10:02:00Z,12.5
G,2024-09-09T11:02:00Z,23.5
G,2024-09-09T12:02:00Z,24
G,2024-09-09T13:02:00Z,20
G,2024-09-09T14:02:00Z,28.5
G,2024-09-09T15:02:00Z,36
G,2024-09-09T16:02:00Z,32
G,2024-09-09T17:02:00Z,27.5
G,2024-09-09T18:02:00Z,23
G,2024-09-09T19:02:00Z,20.5
G,2024-09-09T20:02:00Z,17.5
G,2024-09-09T21:02:00Z,15.5
G,2024-09-09T22:02:00Z,14
G,2024-09-09T23:02:00Z,12.5
G,2024-09-10T00:02:00Z,11.5
G,2024-09-10T01:02:00Z,10.5
G,2024-09-10T02:02:00Z,9.5
G,2024-09-10T03:02:00Z,9
G,2024-09-10T04:02:00Z,8.5
G,2024-09-10T05:02:00Z,7.5
G,2024-09-10T06:02:00Z,7
G,2024-09-10T07:02:00Z,7
G,2024-09-10T08:02:00Z,7
G,2024-09-10T09:02:00Z,8
G,2024-09-10T10:02:00Z,13
G,2024-09-10T11:02:00Z,23.5
G,2024-09-10T12:02:00Z,24.5
G,2024-09-10T13:02:00Z,20
G,2024-09-10T14:02:00Z,27.5
G,2024-09-10T15:02:00Z,36
G,2024-09-10T16:02:00Z,32
G,2024-09-10T17:02:00Z,27
G,2024-09-10T18:02:00Z,22.5
G,2024-09-10T19:02:00Z,19.5
G,2024-09-10T20:02:00Z,16.5
G,2024-09-10T21:02:00Z,14
G,2024-09-10T22:02:00Z,12
G,2024-09-10T23:02:00Z,10.5
G,2024-09-11T00:02:00Z,9
G,2024-09-11T01:02:00Z,8
G,2024-09-11T02:02:00Z,7
G,2024-09-11T03:02:00Z,6
G,2024-09-11T04:02:00Z,5.5
G,2024-09-11T05:02:00Z,5
G,2024-09-11T06:02:00Z,4.5
G,2024-09-11T07:02:00Z,4
G,2024-09-11T08:02:00Z,4.5
G,2024-09-11T09:02:00Z,6
G,2024-09-11T10:02:00Z,10.5
G,2024-09-11T11:02:00Z,20.5
G,2024-09-11T12:02:00Z,22.5
G,2024-09-11T13:02:00Z,17.5
G,2024-09-11T14:02:00Z,25
G,2024-09-11T15:02:00Z,33
G,2024-09-11T16:02:00Z,28.5
G,2024-09-11T17:02:00Z,24
G,2024-09-11T18:02:00Z,19
G,2024-09-11T19:02:00Z,15.5
G,2024-09-11T20:02:00Z,13
G,2024-09-11T21:02:00Z,11
G,2024-09-11T22:02:00Z,9.5
G,2024-09-11T23:02:00Z,8
G,2024-09-12T00:02:00Z,7
G,2024-09-12T01:02:00Z,6
G,2024-09-12T02:02:00Z,5
G,2024-09-12T03:02:00Z,4
G,2024-09-12T04:02:00Z,3
G,2024-09-12T05:02:00Z,2.5
G,2024-09-12T06:02:00Z,2
G,2024-09-12T07:02:00Z,1.5
G,2024-09-12T08:02:00Z,1.5
G,2024-09-12T09:02:00Z,2.5
G,2024-09-12T10:02:00Z,7
G,2024-09-12T11:02:00Z,19
G,2024-09-12T12:02:00Z,22
G,2024-09-12T13:02:00Z,16.5
G,2024-09-12T14:02:00Z,23
G,2024-09-12T15:02:00Z,32.5
G,2024-09-12T16:02:00Z,29
G,2024-09-12T17:02:00Z,25.5
G,2024-09-12T18:02:00Z,20.5
G,2024-09-12T19:02:00Z,17
G,2024-09-12T20:02:00Z,14.5
G,2024-09-12T21:02:00Z,12
G,2024-09-12T22:02:00Z,10.5
G,2024-09-12T23:02:00Z,9
G,2024-09-13T00:02:00Z,8
G,2024-09-13T01:02:00Z,7
G,2024-09-13T02:02:00Z,6.5
G,2024-09-13T03:02:00Z,5.5
G,2024-09-13T04:02:00Z,5
G,2024-09-13T05:02:00Z,4.5
G,2024-09-13T06:02:00Z,4
G,2024-09-13T07:02:00Z,3.5
G,2024-09-13T08:02:00Z,3.5
G,2024-09-13T09:02:00Z,5
G,2024-09-13T10:02:00Z,10
G,2024-09-13T11:02:00Z,20.5
G,2024-09-13T12:02:00Z,24.5
G,2024-09-13T13:02:00Z,18.5
G,2024-09-13T14:02:00Z,25
G,2024-09-13T15:02:00Z,34
G,2024-09-13T16:02:00Z,30.5
G,2024-09-13T17:02:00Z,27
G,2024-09-13T18:02:00Z,22
G,2024-09-13T19:02:00Z,18.5
G,2024-09-13T20:02:00Z,15.5
G,2024-09-13T21:02:00Z,13.5
G,2024-09-13T22:02:00Z,11.5
G,2024-09-13T23:02:00Z,10
G,2024-09-14T00:02:00Z,8.5
G,2024-09-14T01:02:00Z,8
G,2024-09-14T02:02:00Z,7
G,2024-09-14T03:02:00Z,6.5
G,2024-09-14T04:02:00Z,6
G,2024-09-14T05:02:00Z,5.5
G,2024-09-14T06:02:00Z,5
G,2024-09-14T07:02:00Z,4.5
G,2024-09-14T08:02:00Z,4.5
G,2024-09-14T09:02:00Z,6
G,2024-09-14T10:02:00Z,11
G,2024-09-14T11:02:00Z,21
G,2024-09-14T12:02:00Z,24.5
G,2024-09-14T13:02:00Z,19.5
G,2024-09-14T14:02:00Z,25.5
G,2024-09-14T15:02:00Z,34
G,2024-09-14T16:02:00Z,30.5
G,2024-09-14T17:02:00Z,26.5
G,2024-09-14T18:02:00Z,21.5
G,2024-09-14T19:02:00Z,18
G,2024-09-14T20:02:00Z,15
G,2024-09-14T21:02:00Z,13
G,2024-09-14T22:02:00Z,11
G,2024-09-14T23:02:00Z,9.5
G,2024-09-15T00:02:00Z,8.5
G,2024-09-15T01:02:00Z,7.5
G,2024-09-15T02:02:00Z,6.5
G,2024-09-15T03:02:00Z,6
G,2024-09-15T04:02:00Z,5.5
G,2024-09-15T05:02:00Z,5
G,2024-09-15T06:02:00Z,4.5
G,2024-09-15T07:02:00Z,4.5
G,2024-09-15T08:02:00Z,5
G,2024-09-15T09:02:00Z,7.5
G,2024-09-15T10:02:00Z,12
G,2024-09-15T11:02:00Z,18.5
G,2024-09-15T12:02:00Z,21.5
G,2024-09-15T13:02:00Z,18
G,2024-09-15T14:02:00Z,20
G,2024-09-15T15:02:00Z,28
G,2024-09-15T16:02:00Z,24.5
G,2024-09-15T17:02:00Z,20.5
G,2024-09-15T18:02:00Z,16.5
G,2024-09-15T19:02:00Z,13.5
G,2024-09-15T20:02:00Z,11
G,2024-09-15T21:02:00Z,9
G,2024-09-15T22:02:00Z,7.5
G,2024-09-15T23:02:00Z,6
G,2024-09-16T00:02:00Z,5
G,2024-09-16T01:02:00Z,4
G,2024-09-16T02:02:00Z,4
G,2024-09-16T03:02:00Z,4.5
G,2024-09-16T04:02:00Z,5
G,2024-09-16T05:02:00Z,4.5
G,2024-09-16T06:02:00Z,4.5
G,2024-09-16T07:02:00Z,5
G,2024-09-16T08:02:00Z,5.5
G,2024-09-16T09:02:00Z,5.5
G,2024-09-16T10:02:00Z,9
G,2024-09-16T11:02:00Z,11.5
G,2024-09-16T12:02:00Z,12
G,2024-09-16T13:02:00Z,13
G,2024-09-16T14:02:00Z,10
G,2024-09-16T15:02:00Z,8
G,2024-09-16T16:02:00Z,11
G,2024-09-16T17:02:00Z,9.5
G,2024-09-16T18:02:00Z,8.5
G,2024-09-16T19:02:00Z,7.5
G,2024-09-16T20:02:00Z,7
G,2024-09-16T21:02:00Z,6
G,2024-09-16T22:02:00Z,4.5
G,2024-09-16T23:02:00Z,4.5
G,2024-09-17T00:02:00Z,4.5
G,2024-09-17T01:02:00Z,5
G,2024-09-17T02:02:00Z,5
G,2024-09-17T03:02:00Z,5
G,2024-09-17T04:02:00Z,5
G,2024-09-17T05:02:00Z,5
G,2024-09-17T06:02:00Z,5
G,2024-09-17T07:02:00Z,5
G,2024-09-17T08:02:00Z,5
G,2024-09-17T09:02:00Z,6
G,2024-09-17T10:02:00Z,8
G,2024-09-17T11:02:00Z,10
G,2024-09-17T12:02:00Z,10
G,2024-09-17T13:02:00Z,10
G,2024-09-17T14:02:00Z,12
G,2024-09-17T15:02:00Z,11
G,2024-09-17T16:02:00Z,12.5
G,2024-09-17T17:02:00Z,11
G,2024-09-17T18:02:00Z,10.5
G,2024-09-17T19:02:00Z,9.5
G,2024-09-17T20:02:00Z,7.5
G,2024-09-17T21:02:00Z,6.5
G,2024-09-17T22:02:00Z,6
G,2024-09-17T23:02:00Z,5
G,2024-09-18T00:02:00Z,4.5
G,2024-09-18T01:02:00Z,5
G,2024-09-18T02:02:00Z,5
G,2024-09-18T03:02:00Z,4.5
G,2024-09-18T04:02:00Z,3.5
G,2024-09-18T05:02:00Z,3.5
G,2024-09-18T06:02:00Z,3
G,2024-09-18T07:02:00Z,2.5
G,2024-09-18T08:02:00Z,3
G,2024-09-18T09:02:00Z,6
G,2024-09-18T10:02:00Z,9.5
G,2024-09-18T11:02:00Z,13.5
G,2024-09-18T12:02:00Z,16
G,2024-09-18T13:02:00Z,15.5
G,2024-09-18T14:02:00Z,16.5
G,2024-09-18T15:02:00Z,13
G,2024-09-18T16:02:00Z,10
G,2024-09-18T17:02:00Z,10
G,2024-09-18T18:02:00Z,10
G,2024-09-18T19:02:00Z,8.5
G,2024-09-18T20:02:00Z,8
G,2024-09-18T21:02:00Z,7.5
G,2024-09-18T22:02:00Z,7
G,2024-09-18T23:02:00Z,6.5
G,2024-09-19T00:02:00Z,6.5
G,2024-09-19T01:02:00Z,6.5
G,2024-09-19T02:02:00Z,6.5
G,2024-09-19T03:02:00Z,5.5
G,2024-09-19T04:02:00Z,5
G,2024-09-19T05:02:00Z,4.5
G,2024-09-19T06:02:00Z,4
G,2024-09-19T07:02:00Z,3.5
G,2024-09-19T08:02:00Z,4
G,2024-09-19T09:02:00Z,5
G,2024-09-19T10:02:00Z,7
G,2024-09-19T11:02:00Z,11.5
G,2024-09-19T12:02:00Z,12.5
G,2024-09-19T13:02:00Z,11
G,2024-09-19T14:02:00Z,12
G,2024-09-19T15:02:00Z,12
G,2024-09-19T16:02:00Z,11
G,2024-09-19T17:02:00Z,10
G,2024-09-19T18:02:00Z,10.5
G,2024-09-19T19:02:00Z,9.5
G,2024-09-19T20:02:00Z,8.5
G,2024-09-19T21:02:00Z,7
G,2024-09-19T22:02:00Z,6
G,2024-09-19T23:02:00Z,5.5
G,2024-09-20T00:02:00Z,4.5
G,2024-09-20T01:02:00Z,4
G,2024-09-20T02:02:00Z,4
G,2024-09-20T03:02:00Z,3.5
G,2024-09-20T04:02:00Z,3
G,2024-09-20T05:02:00Z,3
G,2024-09-20T06:02:00Z,2.5
G,2024-09-20T07:02:00Z,2.5
G,2024-09-20T08:02:00Z,2.5
G,2024-09-20T09:02:00Z,3.5
G,2024-09-20T10:02:00Z,9
G,2024-09-20T11:02:00Z,13.5
G,2024-09-20T12:02:00Z,14
G,2024-09-20T13:02:00Z,11.5
G,2024-09-20T14:02:00Z,15.5
G,2024-09-20T15:02:00Z,23.5
G,2024-09-20T16:02:00Z,19.5
G,2024-09-20T17:02:00Z,17.5
G,2024-09-20T18:02:00Z,15
G,2024-09-20T19:02:00Z,13
G,2024-09-20T20:02:00Z,11.5
G,2024-09-20T21:02:00Z,10
G,2024-09-20T22:02:00Z,9
G,2024-09-20T23:02:00Z,8
G,2024-09-21T00:02:00Z,7.5
G,2024-09-21T01:02:00Z,6.5
G,2024-09-21T02:02:00Z,6
G,2024-09-21T03:02:00Z,5.5
G,2024-09-21T04:02:00Z,5
G,2024-09-21T05:02:00Z,4.5
G,2024-09-21T06:02:00Z,4.5
G,2024-09-21T07:02:00Z,4
G,2024-09-21T08:02:00Z,4
G,2024-09-21T09:02:00Z,5
G,2024-09-21T10:02:00Z,11
G,2024-09-21T11:02:00Z,15
G,2024-09-21T12:02:00Z,16.5
G,2024-09-21T13:02:00Z,14
G,2024-09-21T14:02:00Z,17
G,2024-09-21T15:02:00Z,25
G,2024-09-21T16:02:00Z,21
G,2024-09-21T17:02:00Z,19.5
G,2024-09-21T18:02:00Z,16.5
G,2024-09-21T19:02:00Z,14.5
G,2024-09-21T20:02:00Z,12.5
G,2024-09-21T21:02:00Z,11
G,2024-09-21T22:02:00Z,10
G,2024-09-21T23:02:00Z,9
G,2024-09-22T00:02:00Z,8.5
G,2024-09-22T01:02:00Z,7.5
G,2024-09-22T02:02:00Z,7
G,2024-09-22T03:02:00Z,6.5
G,2024-09-22T04:02:00Z,6
G,2024-09-22T05:02:00Z,5.5
G,2024-09-22T06:02:00Z,5
G,2024-09-22T07:02:00Z,4.5
G,2024-09-22T08:02:00Z,4.5
G,2024-09-22T09:02:00Z,5.5
G,2024-09-22T10:02:00Z,11
G,2024-09-22T11:02:00Z,14.5
G,2024-09-22T12:02:00Z,17
G,2024-09-22T13:02:00Z,14.5
G,2024-09-22T14:02:00Z,18.5
G,2024-09-22T15:02:00Z,26.5
G,2024-09-22T16:02:00Z,23
G,2024-09-22T17:02:00Z,21
G,2024-09-22T18:02:00Z,18
G,2024-09-22T19:02:00Z,15.5
G,2024-09-22T20:02:00Z,13.5
G,2024-09-22T21:02:00Z,12
G,2024-09-22T22:02:00Z,11
G,2024-09-22T23:02:00Z,10
G,2024-09-23T00:02:00Z,9
G,2024-09-23T01:02:00Z,8.5
G,2024-09-23T02:02:00Z,7.5
G,2024-09-23T03:02:00Z,7
G,2024-09-23T04:02:00Z,6.5
G,2024-09-23T05:02:00Z,6
G,2024-09-23T06:02:00Z,5.5
G,2024-09-23T07:02:00Z,5
G,2024-09-23T08:02:00Z,5
G,2024-09-23T09:02:00Z,6.5
G,2024-09-23T10:02:00Z,12.5
G,2024-09-23T11:02:00Z,15.5
G,2024-09-23T12:02:00Z,19
G,2024-09-23T13:02:00Z,16
G,2024-09-23T14:02:00Z,20
G,2024-09-23T15:02:00Z,28.5
G,2024-09-23T16:02:00Z,26
G,2024-09-23T17:02:00Z,23
G,2024-09-23T18:02:00Z,19.5
G,2024-09-23T19:02:00Z,17
G,2024-09-23T20:02:00Z,15
G,2024-09-23T21:02:00Z,13.5
G,2024-09-23T22:02:00Z,12
G,2024-09-23T23:02:00Z,10.5
G,2024-09-24T00:02:00Z,10
G,2024-09-24T01:02:00Z,9
G,2024-09-24T02:02:00Z,8.5
G,2024-09-24T03:02:00Z,7.5
G,2024-09-24T04:02:00Z,7.5
G,2024-09-24T05:02:00Z,7
G,2024-09-24T06:02:00Z,6.5
G,2024-09-24T07:02:00Z,6
G,2024-09-24T08:02:00Z,6.5
G,2024-09-24T09:02:00Z,7
H,2024-07-02T12:01:00Z,40
H,2024-07-02T13:01:00Z,35
H,2024-07-02T14:01:00Z,48
H,2024-07-02T15:01:00Z,52
H,2024-07-02T16:01:00Z,50.5
H,2024-07-02T17:01:00Z,44
H,2024-07-02T18:01:00Z,42.5
H,2024-07-02T19:01:00Z,34
H,2024-07-02T20:01:00Z,28
H,2024-07-02T21:01:00Z,24
H,2024-07-02T22:01:00Z,21
H,2024-07-02T23:01:00Z,18.5
H,2024-07-03T00:01:00Z,17
H,2024-07-03T01:01:00Z,15.5
H,2024-07-03T02:01:00Z,14
H,2024-07-03T03:01:00Z,13
H,2024-07-03T04:01:00Z,12.5
H,2024-07-03T05:01:00Z,11.5
H,2024-07-03T06:01:00Z,11
H,2024-07-03T07:01:00Z,11
H,2024-07-03T08:01:00Z,12
H,2024-07-03T09:01:00Z,14
H,2024-07-03T10:01:00Z,17.5
H,2024-07-03T11:01:00Z,34.5
H,2024-07-03T12:01:00Z,40.5
H,2024-07-03T13:01:00Z,35
H,2024-07-03T14:01:00Z,47.5
H,2024-07-03T15:01:00Z,52
H,2024-07-03T16:01:00Z,51
H,2024-07-03T17:01:00Z,44
H,2024-07-03T18:01:00Z,43
H,2024-07-03T19:01:00Z,34.5
H,2024-07-03T20:01:00Z,28.5
H,2024-07-03T21:01:00Z,24.5
H,2024-07-03T22:01:00Z,21
H,2024-07-03T23:01:00Z,18.5
H,2024-07-04T00:01:00Z,17
H,2024-07-04T01:01:00Z,15.5
H,2024-07-04T02:01:00Z,14
H,2024-07-04T03:01:00Z,13
H,2024-07-04T04:01:00Z,12
H,2024-07-04T05:01:00Z,11
H,2024-07-04T06:01:00Z,10.5
H,2024-07-04T07:01:00Z,10.5
H,2024-07-04T08:01:00Z,11.5
H,2024-07-04T09:01:00Z,14
H,2024-07-04T10:01:00Z,18
H,2024-07-04T11:01:00Z,34
H,2024-07-04T12:01:00Z,39.5
H,2024-07-04T13:01:00Z,34.5
H,2024-07-04T14:01:00Z,47.5
H,2024-07-04T15:01:00Z,52
H,2024-07-04T16:01:00Z,50.5
H,2024-07-04T17:01:00Z,44
H,2024-07-04T18:01:00Z,43
H,2024-07-04T19:01:00Z,34.5
H,2024-07-04T20:01:00Z,28.5
H,2024-07-04T21:01:00Z,24.5
H,2024-07-04T22:01:00Z,21
H,2024-07-04T23:01:00Z,19
H,2024-07-05T00:01:00Z,17
H,2024-07-05T01:01:00Z,16
H,2024-07-05T02:01:00Z,14.5
H,2024-07-05T03:01:00Z,13.5
H,2024-07-05T04:01:00Z,12.5
H,2024-07-05T05:01:00Z,12
H,2024-07-05T06:01:00Z,11.5
H,2024-07-05T07:01:00Z,11.5
H,2024-07-05T08:01:00Z,13
H,2024-07-05T09:01:00Z,15
H,2024-07-05T10:01:00Z,19
H,2024-07-05T11:01:00Z,35.5
H,2024-07-05T12:01:00Z,41.5
H,2024-07-05T13:01:00Z,36
H,2024-07-05T14:01:00Z,49
H,2024-07-05T15:01:00Z,53.5
H,2024-07-05T16:01:00Z,52
H,2024-07-05T17:01:00Z,45.5
H,2024-07-05T18:01:00Z,44.5
H,2024-07-05T19:01:00Z,36
H,2024-07-05T20:01:00Z,30
H,2024-07-05T21:01:00Z,26
H,2024-07-05T22:01:00Z,23
H,2024-07-05T23:01:00Z,20.5
H,2024-07-06T00:01:00Z,19
H,2024-07-06T01:01:00Z,17
H,2024-07-06T02:01:00Z,15.5
H,2024-07-06T03:01:00Z,14.5
H,2024-07-06T04:01:00Z,13.5
H,2024-07-06T05:01:00Z,13
H,2024-07-06T06:01:00Z,12.5
H,2024-07-06T07:01:00Z,12.5
H,2024-07-06T08:01:00Z,13.5
H,2024-07-06T09:01:00Z,15.5
H,2024-07-06T10:01:00Z,19.5
H,2024-07-06T11:01:00Z,36
H,2024-07-06T12:01:00Z,41.5
H,2024-07-06T13:01:00Z,36
H,2024-07-06T14:01:00Z,49.5
H,2024-07-06T15:01:00Z,54
H,2024-07-06T16:01:00Z,52
H,2024-07-06T17:01:00Z,46
H,2024-07-06T18:01:00Z,45
H,2024-07-06T19:01:00Z,36
H,2024-07-06T20:01:00Z,30
H,2024-07-06T21:01:00Z,25.5
H,2024-07-06T22:01:00Z,22.5
H,2024-07-06T23:01:00Z,20
H,2024-07-07T00:01:00Z,18
H,2024-07-07T01:01:00Z,16.5
H,2024-07-07T02:01:00Z,15
H,2024-07-07T03:01:00Z,14
H,2024-07-07T04:01:00Z,13.5
H,2024-07-07T05:01:00Z,13
H,2024-07-07T06:01:00Z,12
H,2024-07-07T07:01:00Z,12
H,2024-07-07T08:01:00Z,13
H,2024-07-07T09:01:00Z,15.5
H,2024-07-07T10:01:00Z,19
H,2024-07-07T11:01:00Z,35.5
H,2024-07-07T12:01:00Z,41.5
H,2024-07-07T13:01:00Z,35.5
H,2024-07-07T14:01:00Z,49
H,2024-07-07T15:01:00Z,54
H,2024-07-07T16:01:00Z,51.5
H,2024-07-07T17:01:00Z,45.5
H,2024-07-07T18:01:00Z,45
H,2024-07-07T19:01:00Z,36
H,2024-07-07T20:01:00Z,30
H,2024-07-07T21:01:00Z,26
H,2024-07-07T22:01:00Z,22.5
H,2024-07-07T23:01:00Z,20
H,2024-07-08T00:01:00Z,18
H,2024-07-08T01:01:00Z,16.5
H,2024-07-08T02:01:00Z,15
H,2024-07-08T03:01:00Z,14
H,2024-07-08T04:01:00Z,13.5
H,2024-07-08T05:01:00Z,12.5
H,2024-07-08T06:01:00Z,12
H,2024-07-08T07:01:00Z,12
H,2024-07-08T08:01:00Z,13
H,2024-07-08T09:01:00Z,15.5
H,2024-07-08T10:01:00Z,19
H,2024-07-08T11:01:00Z,35.5
H,2024-07-08T12:01:00Z,41.5
H,2024-07-08T13:01:00Z,35
H,2024-07-08T14:01:00Z,48.5
H,2024-07-08T15:01:00Z,53
H,2024-07-08T16:01:00Z,50.5
H,2024-07-08T17:01:00Z,45.5
H,2024-07-08T18:01:00Z,43.5
H,2024-07-08T19:01:00Z,35.5
H,2024-07-08T20:01:00Z,29.5
H,2024-07-08T21:01:00Z,25
H,2024-07-08T22:01:00Z,22
H,2024-07-08T23:01:00Z,19.5
H,2024-07-09T00:01:00Z,17.5
H,2024-07-09T01:01:00Z,16
H,2024-07-09T02:01:00Z,15
H,2024-07-09T03:01:00Z,14
H,2024-07-09T04:01:00Z,13
H,2024-07-09T05:01:00Z,12
H,2024-07-09T06:01:00Z,11.5
H,2024-07-09T07:01:00Z,11.5
H,2024-07-09T08:01:00Z,12.5
H,2024-07-09T09:01:00Z,15
H,2024-07-09T10:01:00Z,18.5
H,2024-07-09T11:01:00Z,35
H,2024-07-09T12:01:00Z,40.5
H,2024-07-09T13:01:00Z,34.5
H,2024-07-09T14:01:00Z,48
H,2024-07-09T15:01:00Z,52.5
