month,growmonth,parent.pop,elevation.group,elev_m,PckSum,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
1,5,TM2,Low,379.1526973,5.467333396275838,1962,20.420000076293945,0,104.55999755859376,0.7099999785423279,14.020000457763672,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1962,4.760000228881836,0,402.2099914550781,3.2699999809265137,12.239999771118164,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1962,2.4600000381469727,0,144.7100067138672,3.1700000762939453,15.010000228881836,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1962,51.970001220703125,0,27.799999237060547,7.449999809265137,24.25,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1962,86.6500015258789,0,21.68000030517578,8.399999618530273,23.100000381469727,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1962,109.5999984741211,0,11.470000267028809,11.850000381469728,31.31999969482422,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1963,40.810001373291016,0,132.91000366210938,4.5,15.699999809265137,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1963,26.920000076293945,0,8.930000305175781,-0.1599999964237213,10.079999923706056,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1963,28.059999465942383,0,109.06999969482422,-1.850000023841858,12.289999961853027,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1963,43.77000045776367,0,139.22999572753906,6.420000076293945,18.329999923706055,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1963,44.79999923706055,0,108.19000244140624,2.5,15.890000343322754,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1963,37.06999969482422,0,144.42999267578125,4.289999961853027,16.100000381469727,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1963,12.300000190734863,0,23.31999969482422,9.68000030517578,23.979999542236328,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1963,92.30999755859376,0,3.930000066757202,10.770000457763672,28.420000076293945,2,10
11,3,CC,Low,313,0.9510000069936116,1963,28.290000915527344,0,220.8699951171875,5.480000019073486,15.260000228881836,2,11
12,4,CC,Low,313,0.9510000069936116,1963,19.65999984741211,0,21.780000686645508,2.180000066757202,11.489999771118164,2,11
1,5,CC,Low,313,0.9510000069936116,1963,19.059999465942383,0,102.37999725341795,-0.20999999344348907,12.640000343322754,2,11
2,6,CC,Low,313,0.9510000069936116,1963,34.900001525878906,0,145.9600067138672,7.940000057220459,18.38999938964844,2,11
3,7,CC,Low,313,0.9510000069936116,1963,46.2599983215332,0,167.00999450683594,4.050000190734863,16.239999771118164,2,11
4,8,CC,Low,313,0.9510000069936116,1963,34.290000915527344,0,211.22999572753903,5.889999866485596,15.609999656677246,2,11
5,9,CC,Low,313,0.9510000069936116,1963,19.90999984741211,0,40.810001373291016,11.079999923706056,23.780000686645508,2,11
6,10,CC,Low,313,0.9510000069936116,1963,75.51000213623047,0,10.119999885559082,13.34000015258789,29.780000686645508,2,11
7,11,CC,Low,313,0.9510000069936116,1963,110.70999908447266,0,0,15.199999809265137,33.09000015258789,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1963,25.729999542236328,0,250.5500030517578,4.320000171661377,14.449999809265137,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1963,19.399999618530273,0,24.13999938964844,0.9900000095367432,12.109999656677246,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1963,18.540000915527344,0,104.23999786376952,-0.5600000023841858,12.239999771118164,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1963,30.530000686645508,0,186.13999938964844,6.559999942779541,17.559999465942383,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1963,37.36000061035156,0,176.0800018310547,2.7100000381469727,14.880000114440918,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1963,20.31999969482422,0,228.66000366210935,4.210000038146973,14.359999656677246,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1963,0,0,58.5099983215332,9.3100004196167,22.36000061035156,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1963,54.97999954223633,0,4.920000076293945,11.470000267028809,27.729999542236328,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1963,69.18000030517578,0,0,13.920000076293944,31.520000457763672,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1963,86.55000305175781,0,0,14.649999618530272,32.31999969482422,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1963,32.59000015258789,0,164.69000244140625,4.949999809265137,15.1899995803833,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1963,21.520000457763672,0,14.899999618530272,0.8500000238418579,9.460000038146973,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1963,21.850000381469727,0,63.56999969482422,-0.959999978542328,12.109999656677246,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1963,34.27000045776367,0,149.00999450683594,6.650000095367432,18.1299991607666,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1963,39.279998779296875,0,134.89999389648438,3.059999942779541,15.850000381469728,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1963,34.0099983215332,0,170.5800018310547,4.710000038146973,15.229999542236328,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1963,9.550000190734863,0,46.959999084472656,9.329999923706056,23.06999969482422,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1963,75.23999786376953,0,6.639999866485596,11.039999961853027,28.520000457763672,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1963,26.170000076293945,0,242.3000030517578,5.190000057220459,14.880000114440918,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1963,17.690000534057617,0,23.260000228881836,2.1700000762939453,11.699999809265137,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1963,19.65999984741211,0,119.08000183105467,-0.25,12.5,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1963,22.790000915527344,0,157.5399932861328,7.610000133514404,17.920000076293945,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1963,26.280000686645508,0,186.44000244140625,3.5899999141693115,15.609999656677246,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1963,0,0,241.67999267578125,5.349999904632568,14.970000267028809,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1963,0,0,45.25,10.779999732971191,23.34000015258789,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1963,35.40999984741211,0,11.81999969482422,12.979999542236328,29.18000030517578,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1964,40.15999984741211,0,120.36000061035156,3.069999933242798,15.210000038146973,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1964,27.940000534057617,0,218.9900054931641,4.25,13.369999885559082,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1964,28.1299991607666,0,65.76000213623047,0.5199999809265137,11.43000030517578,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1964,40.380001068115234,0,2.3499999046325684,-0.03999999910593033,15.220000267028809,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1964,55.869998931884766,0,73.58000183105469,1.7699999809265137,15.739999771118164,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1964,70.31999969482422,0,28.760000228881836,4.019999980926514,20.1299991607666,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1964,42.0099983215332,0,27.86000061035156,6.75,23.63999938964844,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1964,42.75,0,10.649999618530272,11.220000267028809,29.43000030517578,2,10
11,3,CC,Low,313,0.9510000069936116,1964,28.6299991607666,0,194.94000244140625,4.360000133514404,14.779999732971191,2,11
12,4,CC,Low,313,0.9510000069936116,1964,19.270000457763672,0,378.8299865722656,5.400000095367432,12.979999542236328,2,11
1,5,CC,Low,313,0.9510000069936116,1964,19.399999618530273,0,174.85000610351562,2.059999942779541,11.760000228881836,2,11
2,6,CC,Low,313,0.9510000069936116,1964,32.560001373291016,0,12.210000038146973,2.3399999141693115,18.1200008392334,2,11
3,7,CC,Low,313,0.9510000069936116,1964,48.849998474121094,0,69.91999816894531,3.849999904632568,17.360000610351562,2,11
4,8,CC,Low,313,0.9510000069936116,1964,67.11000061035156,0,26.649999618530273,6.210000038146973,21.65999984741211,2,11
5,9,CC,Low,313,0.9510000069936116,1964,67.95999908447266,0,32.93000030517578,8.829999923706055,24.15999984741211,2,11
6,10,CC,Low,313,0.9510000069936116,1964,28.65999984741211,0,25.899999618530273,13.050000190734863,28.68000030517578,2,11
7,11,CC,Low,313,0.9510000069936116,1964,113.20999908447266,0,0.01999999955296516,16.299999237060547,35.029998779296875,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1964,27.6299991607666,0,203.33999633789065,2.630000114440918,13.3100004196167,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1964,17.81999969482422,0,559.96002197265625,3.680000066757202,11.199999809265137,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1964,18.049999237060547,0,199.55999755859375,0.5400000214576721,11.039999961853027,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1964,27.920000076293945,0,17.770000457763672,0.6600000262260437,16.229999542236328,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1964,39.439998626708984,0,93.61000061035156,2.0199999809265137,15.380000114440918,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1964,56.81999969482422,0,39.93000030517578,4.550000190734863,19.90999984741211,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1964,10.880000114440918,0,68.089996337890625,6.829999923706055,21.770000457763672,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1964,0,0,26.270000457763672,11.06999969482422,26.450000762939453,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1964,71.73999786376953,0,0.02999999932944774,15.020000457763672,33.150001525878906,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1964,94.0199966430664,0,1.8799999952316284,15.279999732971191,33.29999923706055,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1964,32.61000061035156,0,133.4199981689453,3.559999942779541,14.460000038146973,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1964,22.270000457763672,0,366.260009765625,5.03000020980835,12.399999618530272,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1964,22.209999084472656,0,135.00999450683594,0.9200000166893004,11.390000343322754,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1964,31.979999542236328,0,10.6899995803833,0.47999998927116394,16.209999084472656,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1964,45.97999954223633,0,66.04000091552734,2.4000000953674316,16.170000076293945,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1964,66.37000274658203,0,25.350000381469727,4.559999942779541,20.450000762939453,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1964,21.81999969482422,0,56.650001525878906,7.019999980926514,23.059999465942383,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1964,40.029998779296875,0,20.270000457763672,10.859999656677246,28.09000015258789,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1964,28.270000457763672,0,218.58999633789065,3.990000009536743,14.25,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1964,8.920000076293945,0,453.1600036621094,4.920000076293945,12.390000343322754,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1964,19.65999984741211,0,196.47999572753903,1.809999942779541,11.40999984741211,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1964,21.299999237060547,0,12.9399995803833,2.140000104904175,17.739999771118164,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1964,30.510000228881836,0,77.55999755859375,3.4600000381469727,16.790000915527344,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1964,49.45000076293945,0,30.559999465942383,5.840000152587891,21.13999938964844,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1964,87.20999908447266,0,38.95000076293945,8.470000267028809,23.649999618530273,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1964,36.36000061035156,0,32.29999923706055,12.760000228881836,28.100000381469727,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1965,45.220001220703125,0,212.22000122070312,5.340000152587891,17.719999313354492,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1965,25.38999938964844,0,94.54000091552734,0.05000000074505806,11.0600004196167,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1965,27.38999938964844,0,88.08000183105469,2.200000047683716,11.899999618530272,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1965,41.0099983215332,0,25.90999984741211,1.2699999809265137,15.359999656677246,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1965,57.189998626708984,0,50.61000061035156,3.3399999141693115,16.84000015258789,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1965,39.16999816894531,0,104.1999969482422,6.989999771118164,18.010000228881836,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1965,70.839996337890625,0,0.05000000074505806,6.610000133514404,25.09000015258789,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1965,91.16999816894533,0,0,9.979999542236328,27.68000030517578,2,10
11,3,CC,Low,313,0.9510000069936116,1965,30.010000228881836,0,221.07000732421875,6.690000057220459,16.860000610351562,2,11
12,4,CC,Low,313,0.9510000069936116,1965,19.040000915527344,0,115.76000213623048,0.8100000023841858,10.600000381469728,2,11
1,5,CC,Low,313,0.9510000069936116,1965,17.440000534057617,0,257.82000732421875,3.259999990463257,11.880000114440918,2,11
2,6,CC,Low,313,0.9510000069936116,1965,32.209999084472656,0,33.54999923706055,2.9200000762939453,16.5,2,11
3,7,CC,Low,313,0.9510000069936116,1965,50.25,0,56.279998779296875,5.46999979019165,18.049999237060547,2,11
4,8,CC,Low,313,0.9510000069936116,1965,36.689998626708984,0,158.27999877929688,8.34000015258789,18.950000762939453,2,11
5,9,CC,Low,313,0.9510000069936116,1965,69.93000030517578,0,7.880000114440918,9.979999542236328,26.079999923706055,2,11
6,10,CC,Low,313,0.9510000069936116,1965,85.91999816894531,0,1.9600000381469729,12.09000015258789,28.399999618530273,2,11
7,11,CC,Low,313,0.9510000069936116,1965,112.0999984741211,0,0,15.979999542236328,34.52000045776367,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1965,32.95000076293945,0,210.9900054931641,4.880000114440918,15.56999969482422,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1965,17.600000381469727,0,171.6199951171875,-0.5,10.640000343322754,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1965,15.640000343322754,0,247.6499938964844,1.6200000047683716,11.0600004196167,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1965,27.920000076293945,0,39.939998626708984,1.3700000047683716,15.449999809265137,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1965,40.880001068115234,0,80.7699966430664,3.910000085830689,16.260000228881836,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1965,21.579999923706055,0,172.94000244140625,6.360000133514404,17.059999465942383,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1965,51.06999969482422,0,4.139999866485596,8.050000190734863,24.290000915527344,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1965,53.70000076293945,0,1.8200000524520872,10.260000228881836,26.149999618530273,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1965,70.089996337890625,0,0.01999999955296516,14.170000076293944,32.54999923706055,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1965,39.849998474121094,0,23.209999084472656,14.760000228881836,31.5,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1965,37.04999923706055,0,158.11000061035156,5.679999828338623,17.219999313354492,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1965,20.489999771118164,0,127.04000091552734,0.28999999165534973,10.720000267028809,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1965,20.040000915527344,0,131.0500030517578,2.5199999809265137,11.760000228881836,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1965,32.369998931884766,0,29.920000076293945,1.9299999475479128,15.550000190734863,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1965,47.380001068115234,0,65.36000061035156,4.199999809265137,16.729999542236328,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1965,36.04999923706055,0,125.77999877929688,6.949999809265137,17.84000015258789,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1965,68.279998779296875,0,2.0899999141693115,7.849999904632568,25.1200008392334,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1965,91.0199966430664,0,2.0899999141693115,9.899999618530272,27.219999313354492,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1965,29,0,247.6499938964844,6.360000133514404,16.25,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1965,17.420000076293945,0,128.14999389648438,0.5600000023841858,10.369999885559082,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1965,6.949999809265137,0,288.5299987792969,2.9800000190734863,11.710000038146973,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1965,1.659999966621399,0,38.66999816894531,2.609999895095825,16.190000534057617,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1965,26.729999542236328,0,63.95000076293945,5.019999980926514,17.510000228881836,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1965,0,0,174.9600067138672,7.900000095367432,18.420000076293945,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1965,81.4800033569336,0,9.1899995803833,9.579999923706056,25.530000686645508,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1965,106.58999633789062,0,4.239999771118164,11.84000015258789,27.979999542236328,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1966,47.5099983215332,0,104.1999969482422,6.019999980926514,19.149999618530273,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1966,27.040000915527344,0,149.33999633789062,2.200000047683716,11.289999961853027,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1966,28.100000381469727,0,38.59000015258789,-0.2199999988079071,12.890000343322754,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1966,39.619998931884766,0,33.880001068115234,0.8700000047683716,13.390000343322754,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1966,58.93000030517578,0,8.369999885559082,4.239999771118164,18.3799991607666,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1966,75.29000091552734,0,15.010000228881836,6.539999961853027,24.43000030517578,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1966,75.79000091552734,0,11.470000267028809,9.84000015258789,27.950000762939453,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1966,98.12999725341795,0,0.4600000083446502,12.640000343322754,30.989999771118164,2,10
11,3,CC,Low,313,0.9510000069936116,1966,30.8799991607666,0,291.1099853515625,6.829999923706055,17.59000015258789,2,11
12,4,CC,Low,313,0.9510000069936116,1966,18.86000061035156,0,177.0500030517578,3.140000104904175,11.949999809265137,2,11
1,5,CC,Low,313,0.9510000069936116,1966,19.56999969482422,0,166.52999877929688,1.7699999809265137,12.710000038146973,2,11
2,6,CC,Low,313,0.9510000069936116,1966,30.56999969482422,0,100.19000244140624,1.8899999856948853,13.640000343322754,2,11
3,7,CC,Low,313,0.9510000069936116,1966,49.970001220703125,0,42.099998474121094,5.010000228881836,18.040000915527344,2,11
4,8,CC,Low,313,0.9510000069936116,1966,71.529998779296875,0,40.029998779296875,9.289999961853027,24.90999984741211,2,11
5,9,CC,Low,313,0.9510000069936116,1966,72.2300033569336,0,5.920000076293945,11.829999923706056,27.88999938964844,2,11
6,10,CC,Low,313,0.9510000069936116,1966,89.37000274658203,0,1.100000023841858,14.15999984741211,31.190000534057617,2,11
7,11,CC,Low,313,0.9510000069936116,1966,110.73999786376952,0,0.18000000715255737,14.989999771118164,33.439998626708984,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1966,35.70000076293945,0,276.4700012207031,5.039999961853027,16.639999389648438,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1966,17.540000915527344,0,193.16000366210935,1.8600000143051147,11.640000343322754,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1966,18.549999237060547,0,122.2699966430664,0.18000000715255737,11.539999961853027,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1966,26.5,0,94.26000213623048,0.7599999904632568,12.350000381469728,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1966,40.650001525878906,0,59.68000030517578,3.180000066757202,16.540000915527344,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1966,61.189998626708984,0,50.77000045776367,7.659999847412109,23.65999984741211,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1966,53.02000045776367,0,12.109999656677246,9.850000381469728,26.40999984741211,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1966,56.279998779296875,0,0.8999999761581421,12.380000114440918,29.450000762939453,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1966,0,0,1.1399999856948853,14.359999656677246,31.600000381469727,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1966,143.0800018310547,0,0.00999999977648258,15.56999969482422,34.11000061035156,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1966,39.900001525878906,0,156.33999633789062,6.28000020980835,18.209999084472656,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1966,21.989999771118164,0,151.08999633789062,2.880000114440918,11.289999961853027,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1966,22.59000015258789,0,80.05000305175781,0.5199999809265137,12.880000114440918,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1966,31.190000534057617,0,65.279998779296875,1.2000000476837158,13.56999969482422,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1966,48.150001525878906,0,21.549999237060547,4.239999771118164,17.969999313354492,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1966,71.73999786376953,0,27.149999618530273,7.510000228881836,24.31999969482422,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1966,74.7300033569336,0,8.039999961853027,9.5,27.559999465942383,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1966,102.12000274658205,0,0,12.1899995803833,31,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1966,27.270000457763672,0,320.8599853515625,6.550000190734863,17.040000915527344,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1966,13.65999984741211,0,200.02999877929688,2.799999952316284,11.789999961853027,2,10
1,5,TM2,Low,379.1526973,5.467333396275838,1966,20.170000076293945,0,187.4199981689453,1.4600000381469729,12.220000267028809,2,10
2,6,TM2,Low,379.1526973,5.467333396275838,1966,19.81999969482422,0,109.87999725341795,1.4500000476837158,13.09000015258789,2,10
3,7,TM2,Low,379.1526973,5.467333396275838,1966,31.170000076293945,0,47.849998474121094,4.550000190734863,17.489999771118164,2,10
4,8,TM2,Low,379.1526973,5.467333396275838,1966,52.7599983215332,0,47.22999954223633,8.890000343322754,24.40999984741211,2,10
5,9,TM2,Low,379.1526973,5.467333396275838,1966,92.94000244140624,0,6.119999885559082,11.56999969482422,27.479999542236328,2,10
6,10,TM2,Low,379.1526973,5.467333396275838,1966,110.63999938964844,0,1.4500000476837158,13.779999732971191,30.63999938964844,2,10
11,3,BH,Low,511.4294422,0.23399999936421711,1967,48.029998779296875,0,62.58000183105469,6.239999771118164,20.15999984741211,2,10
12,4,BH,Low,511.4294422,0.23399999936421711,1967,27.959999084472656,0,73.470001220703125,-1.3700000047683716,11.710000038146973,2,10
1,5,BH,Low,511.4294422,0.23399999936421711,1967,25.65999984741211,0,124.83999633789062,1.4299999475479126,13.289999961853027,2,10
2,6,BH,Low,511.4294422,0.23399999936421711,1967,40.75,0,19.950000762939453,1.7200000286102295,14.40999984741211,2,10
3,7,BH,Low,511.4294422,0.23399999936421711,1967,46.529998779296875,0,134.97000122070312,3.569999933242798,15.720000267028809,2,10
4,8,BH,Low,511.4294422,0.23399999936421711,1967,34.970001220703125,0,201.8300018310547,2.5899999141693115,13.420000076293944,2,10
5,9,BH,Low,511.4294422,0.23399999936421711,1967,39.54999923706055,0,16.940000534057617,8.109999656677246,25.030000686645508,2,10
6,10,BH,Low,511.4294422,0.23399999936421711,1967,34.810001373291016,0,17.209999084472656,11.06999969482422,28.489999771118164,2,10
11,3,CC,Low,313,0.9510000069936116,1967,33.41999816894531,0,101.51000213623048,6.960000038146973,20.079999923706055,2,11
12,4,CC,Low,313,0.9510000069936116,1967,19.88999938964844,0,108.01000213623048,0.6600000262260437,13.630000114440918,2,11
1,5,CC,Low,313,0.9510000069936116,1967,17.65999984741211,0,353.2699890136719,2.6500000953674316,13.420000076293944,2,11
2,6,CC,Low,313,0.9510000069936116,1967,32.209999084472656,0,36.560001373291016,3.2100000381469727,16.3700008392334,2,11
3,7,CC,Low,313,0.9510000069936116,1967,46.02000045776367,0,168.75999450683594,4.429999828338623,15.770000457763672,2,11
4,8,CC,Low,313,0.9510000069936116,1967,32.150001525878906,0,205.05999755859375,3.859999895095825,12.630000114440918,2,11
5,9,CC,Low,313,0.9510000069936116,1967,70.1500015258789,0,18.850000381469727,10.329999923706056,26.079999923706055,2,11
6,10,CC,Low,313,0.9510000069936116,1967,28.68000030517578,0,51.279998779296875,13.31999969482422,28.579999923706055,2,11
7,11,CC,Low,313,0.9510000069936116,1967,115.04000091552734,0,0,17.920000076293945,36.45000076293945,2,11
11,3,IH,Low,454.1298385,17.344000211358072,1967,32.630001068115234,0,96.839996337890625,6.389999866485596,18.559999465942383,2,12
12,4,IH,Low,454.1298385,17.344000211358072,1967,18.899999618530273,0,135.57000732421875,-0.8799999952316284,11.449999809265137,2,12
1,5,IH,Low,454.1298385,17.344000211358072,1967,15.970000267028809,0,340.9100036621094,1.6699999570846558,12.640000343322754,2,12
2,6,IH,Low,454.1298385,17.344000211358072,1967,28.13999938964844,0,34.369998931884766,1.850000023841858,15.520000457763672,2,12
3,7,IH,Low,454.1298385,17.344000211358072,1967,27.260000228881836,0,234.16000366210935,2.940000057220459,14.3100004196167,2,12
4,8,IH,Low,454.1298385,17.344000211358072,1967,18.8799991607666,0,223.5099945068359,2.4200000762939453,10.890000343322754,2,12
5,9,IH,Low,454.1298385,17.344000211358072,1967,51.7400016784668,0,24.68000030517578,8.9399995803833,24.739999771118164,2,12
6,10,IH,Low,454.1298385,17.344000211358072,1967,0,0,50.22999954223633,11.779999732971191,26.780000686645508,2,12
7,11,IH,Low,454.1298385,17.344000211358072,1967,72.089996337890625,0,0,16.709999084472656,35.11000061035156,2,12
8,12,IH,Low,454.1298385,17.344000211358072,1967,90.839996337890625,0,0,17.940000534057617,36.22999954223633,2,12
11,3,SC,Low,421.5178299,0.5973333199818929,1967,38.9900016784668,0,79.029998779296875,6.909999847412109,19.6299991607666,2,10
12,4,SC,Low,421.5178299,0.5973333199818929,1967,22.950000762939453,0,86.94999694824219,0.17000000178813934,11.5600004196167,2,10
1,5,SC,Low,421.5178299,0.5973333199818929,1967,19.8799991607666,0,242.1300048828125,2.0899999141693115,12.789999961853027,2,10
2,6,SC,Low,421.5178299,0.5973333199818929,1967,32.130001068115234,0,25.420000076293945,2.0899999141693115,14.829999923706056,2,10
3,7,SC,Low,421.5178299,0.5973333199818929,1967,39.439998626708984,0,150.22999572753906,3.5799999237060547,15.239999771118164,2,10
4,8,SC,Low,421.5178299,0.5973333199818929,1967,32.040000915527344,0,230.3999938964844,3.049999952316284,12.399999618530272,2,10
5,9,SC,Low,421.5178299,0.5973333199818929,1967,69.029998779296875,0,20.61000061035156,8.8100004196167,25.34000015258789,2,10
6,10,SC,Low,421.5178299,0.5973333199818929,1967,28.920000076293945,0,28.739999771118164,11.489999771118164,28.059999465942383,2,10
11,3,TM2,Low,379.1526973,5.467333396275838,1967,33.939998626708984,0,113.6500015258789,6.610000133514404,19.61000061035156,2,10
12,4,TM2,Low,379.1526973,5.467333396275838,1967,18.34000015258789,0,121.88999938964844,0.27000001072883606,13.15999984741211,2,10
